FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150818;0000;36,4067;;;
150819;0000;36,5858;;;
150820;0000;27,0668;;;
150821;0000;21,0801;;;
150822;0000;15,5746;;;
150823;0000;29,7045;;;
150824;0000;36,5975;;;
150825;0000;24,0855;;;
150826;0000;27,7014;;;
150827;0000;39,0698;;;
150828;0000;32,5328;;;
150829;0000;27,9761;;;
150830;0000;19,7337;;;
150831;0000;28,6582;;;
150901;0000;31,7131;;;
150902;0000;29,4413;;;
150903;0000;31,1811;;;
150904;0000;34,4025;;;
150905;0000;25,4695;;;
150906;0000;7,96031;;;
150907;0000;12,9867;;;
150908;0000;21,1029;;;
150909;0000;23,5438;;;
150910;0000;25,1605;;;
150911;0000;24,2741;;;
150912;0000;22,7823;;;
150913;0000;18,3939;;;
150914;0000;31,0437;;;
150915;0000;33,238;;;
150916;0000;25,3123;;;
150917;0000;14,1326;;;
150918;0000;8,40366;;;
150919;0000;16,6988;;;
150920;0000;20,1456;;;
150921;0000;14,1884;;;
150922;0000;17,8857;;;
150923;0000;16,9639;;;
150924;0000;12,5;;;
150925;0000;22,6956;;;
150926;0000;25,8112;;;
150927;0000;28,4054;;;
150928;0000;26,5148;;;
150929;0000;22,5604;;;
150930;0000;19,6437;;;
151001;0000;13,1571;;;
151002;0000;18,4286;;;
151003;0000;23,7049;;;
151004;0000;11,3611;;;
151005;0000;19,337;;;
151006;0000;15,9086;;;
151007;0000;14,4563;;;
151008;0000;21,742;;;
151009;0000;19,2095;;;
151010;0000;15,3871;;;
151011;0000;12,7872;;;
151012;0000;13,2036;;;
151013;0000;12,3631;;;
151014;0000;10,5477;;;
151015;0000;16,3211;;;
151016;0000;25,3328;;;
151017;0000;25,1;;;
151018;0000;16,4179;;;
151019;0000;10,2625;;;
151020;0000;15,2104;;;
151021;0000;17,8392;;;
151022;0000;19,3331;;;
151023;0000;19,3964;;;
151024;0000;13,0197;;;
151025;0000;9,64699;;;
151026;0000;13,9836;;;
151027;0000;19,2225;;;
151028;0000;16,8108;;;
151029;0000;16,8517;;;
151030;0000;17,3591;;;
151031;0000;15,1312;;;
151101;0000;10,1865;;;
151102;0000;;;17,9514;
151103;0000;;;14,8657;
151104;0000;;;14,2442;
151105;0000;;;16,6365;
151106;0000;;;19,4039;
151107;0000;;;14,6007;
151108;0000;;;14,2731;
151109;0000;;;11,7778;
151110;0000;;;11,2268;
151111;0000;;;8,70949;
151112;0000;;;11,2783;
151113;0000;14,7603;;;
151114;0000;12,4286;;;
151115;0000;;;8,314;
151116;0000;;;13;
151117;0000;;;9,04166;
151118;0000;6,52;;;
151119;0000;;;;
151120;0000;16,0816;;;
151121;0000;10,1449;;;
151122;0000;8,13086;;;
151123;0000;7,77851;;;
151124;0000;9,36005;;;
151125;0000;7,04665;;;
151126;0000;6,89251;;;
151127;0000;9,81464;;;
151128;0000;;;9,85275;
151129;0000;;;6,32491;
151130;0000;9,43085;;;
151201;0000;13,7743;;;
151202;0000;9,40776;;;
151203;0000;16,8279;;;
151204;0000;13,7907;;;
151205;0000;;;9,01701;
151206;0000;;;8,29735;
151207;0000;;;5,77083;
151208;0000;;;6,68713;
151209;0000;;;10,8472;
151210;0000;;;13,2917;
151211;0000;;;15,9143;
151212;0000;;;14,9954;
151213;0000;;;6,84937;
151214;0000;;;9,68748;
151215;0000;;;11,7639;
151216;0000;;;10,022;
151217;0000;;;10,9244;
151218;0000;;;11,6018;
151219;0000;;;10,1474;
151220;0000;;;7,28409;
151221;0000;;;10,0984;
151222;0000;;;11,081;
151223;0000;;;11,5104;
151224;0000;;;13,0833;
151225;0000;;;8,49911;
151226;0000;;;8,52214;
151227;0000;;;8,08716;
151228;0000;;;11,2755;
151229;0000;;;13,1748;
151230;0000;;;8,6875;
151231;0000;;;8,21809;
160101;0000;3,59726;;;
160102;0000;4,25605;;;
160103;0000;4,4866;;;
160104;0000;13,139;;;
160105;0000;22,1628;;;
160106;0000;17,5709;;;
160107;0000;10,3467;;;
160108;0000;8,78534;;;
160109;0000;9,10966;;;
160110;0000;5,23765;;;
160111;0000;;;;
160112;0000;;;;
160113;0000;;;;
160114;0000;;;;
160115;0000;;;;
160116;0000;;;;
160117;0000;;;;
160118;0000;;;;
160119;0000;;;;
160120;0000;;;;
160121;0000;;;;
160122;0000;;;;
160123;0000;;;;
160124;0000;;;;
160125;0000;;;;
160126;0000;15,3196;;;
160127;0000;17,8205;;;
160128;0000;18,5909;;;
160129;0000;22,4647;;;
160130;0000;13,9218;;;
160131;0000;11,351;;;
160201;0000;17,4596;;;
160202;0000;19,1432;;;
160203;0000;17,8968;;;
160204;0000;17,2003;;;
160205;0000;15,9212;;;
160206;0000;13,8928;;;
160207;0000;11,6025;;;
160208;0000;15,4366;;;
160209;0000;16,6012;;;
160210;0000;15,015;;;
