FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160216;0000;7,84639;;;
160217;0000;9,51807;;;
160218;0000;8,77348;;;
160219;0000;17,5254;;;
160220;0000;11,1947;;;
160221;0000;4,91428;;;
160222;0000;16,418;;;
160223;0000;14,8144;;;
160224;0000;;;;
160225;0000;14,6042;;;
160226;0000;13,0572;;;
160227;0000;16,3298;;;
160228;0000;18,6443;;;
160229;0000;20,0311;;;
160301;0000;23,0032;;;
160302;0000;27,7425;;;
160303;0000;26,2928;;;
160304;0000;28,0769;;;
160305;0000;13,7964;;;
160306;0000;1,1484;;;
160307;0000;6,58755;;;
160308;0000;24,4224;;;
160309;0000;35,8283;;;
160310;0000;28,4858;;;
160311;0000;21,1624;;;
160312;0000;4,44104;;;
160313;0000;11,3178;;;
160314;0000;28,4544;;;
160315;0000;28,7534;;;
160316;0000;26,8635;;;
160317;0000;1,6468;;;
160318;0000;27,7222;;;
160319;0000;33,71;;;
160320;0000;14,0217;;;
160321;0000;31,8445;;;
160322;0000;37,984;;;
160323;0000;11,5593;;;
160324;0000;39,4808;;;
160325;0000;22,2043;;;
160326;0000;8,5173;;;
160327;0000;17,8274;;;
160328;0000;47,5105;;;
160329;0000;38,9025;;;
160330;0000;19,4102;;;
160331;0000;24,1528;;;
160401;0000;13,0228;;;
160402;0000;14,2842;;;
160403;0000;13,8743;;;
160404;0000;24,9617;;;
160405;0000;;;;
160406;0000;72,5267;;;
160407;0000;53,4504;;;
160408;0000;57,4782;;;
160409;0000;22,1726;;;
160410;0000;36,7213;;;
160411;0000;49,5927;;;
160412;0000;24,7629;;;
160413;0000;109,469;;;
160414;0000;46,6368;;;
160415;0000;14,6926;;;
160416;0000;24,4049;;;
160417;0000;7,35122;;;
160418;0000;35,2375;;;
160419;0000;43,9262;;;
160420;0000;71,2108;;;
160421;0000;97,6208;;;
160422;0000;73,4785;;;
160423;0000;;;;
160424;0000;;;;
160425;0000;;;;
160426;0000;107,908;;;
160427;0000;133,421;;;
160428;0000;135,082;;;
160429;0000;102,987;;;
160430;0000;76,1226;;;
160501;0000;45,6472;;;
160502;0000;56,5429;;;
160503;0000;103,3;;;
160504;0000;74,1387;;;
160505;0000;12,8206;;;
160506;0000;71,7561;;;
160507;0000;53,967;;;
160508;0000;7,84736;;;
160509;0000;57,9108;;;
160510;0000;73,3851;;;
160511;0000;92,8029;;;
160512;0000;127,791;;;
160513;0000;180,826;;;
160514;0000;111,79;;;
160515;0000;79,6819;;;
160516;0000;59,4183;;;
160517;0000;86,2151;;;
160518;0000;61,8784;;;
160519;0000;79,6648;;;
160520;0000;95,7157;;;
160521;0000;81,9208;;;
160522;0000;115,428;;;
160523;0000;126,582;;;
160524;0000;139,605;;;
160525;0000;150,776;;;
160526;0000;115,024;;;
160527;0000;110,717;;;
160528;0000;110,31;;;
160529;0000;21,6651;;;
160530;0000;41,139;;;
